,good_loan
34790,1
605,1
54730,1
27037,1
116528,1
59483,1
19144,1
29565,1
99184,1
52586,1
17625,1
102375,1
105308,1
41321,1
82116,1
2718,1
96805,1
9277,1
109836,1
40292,1
55083,1
66296,1
62108,1
95137,1
37012,1
115830,1
118037,1
93972,1
90782,1
24123,1
13799,1
7966,1
31515,1
49317,1
86850,1
49860,1
86771,1
51393,1
46346,1
92235,1
54739,1
18337,1
60237,1
10498,1
15682,1
87654,1
7528,1
5264,1
71540,1
85997,1
16655,1
40697,1
40876,1
93432,1
104538,1
28611,1
33818,1
52825,1
47895,1
80700,1
18206,1
67321,1
89531,1
78468,1
48847,1
116216,1
104721,1
116275,1
78957,1
27469,1
70533,1
26538,1
111303,1
14208,1
30417,1
98506,1
27206,1
663,1
106755,1
112396,1
77798,1
10949,1
94488,1
97568,1
108114,1
44490,1
4344,1
27857,1
21115,1
118605,1
116554,1
39748,1
93862,1
4252,1
5690,1
36792,1
17226,1
53660,1
21058,1
89957,1
29254,1
1861,1
10616,1
113284,1
109509,1
61899,1
48474,1
25944,1
45989,1
19048,1
54615,1
72791,1
42855,1
115845,1
82403,1
7756,1
81987,1
44873,1
101550,1
40915,1
73974,1
108578,1
56914,1
1801,1
43267,1
20505,1
83967,1
8903,1
10534,1
19621,1
52958,1
93242,1
81353,1
80350,1
8797,1
76991,1
6204,1
45003,1
92555,1
12349,1
25769,1
112950,1
109866,1
9372,1
35649,1
36304,1
118290,1
32268,1
53755,1
47817,1
45661,1
1026,1
43562,1
1267,1
56323,1
89978,1
67692,1
85749,1
16882,1
96879,1
47530,1
101874,1
42027,1
115290,1
36583,1
9528,1
51002,1
101189,1
118194,1
40928,1
19608,1
6263,1
66151,1
103957,1
9731,1
65518,1
112657,1
81697,1
16806,1
94226,1
71363,1
103072,1
3718,1
23572,1
60943,1
23653,1
98571,1
113068,1
99691,1
82462,1
80242,1
65382,1
105241,1
25694,1
13852,1
80314,1
21535,1
50603,1
30245,1
102112,1
91475,1
47081,1
59725,1
39807,1
22306,1
58466,1
11328,1
56539,1
12490,1
15402,1
8676,1
102027,1
30816,1
71895,1
30332,1
67565,1
110247,1
59213,1
88293,1
38117,1
72056,1
68686,1
17659,1
102877,1
41717,1
104820,1
44008,1
24959,1
65012,1
26007,1
40138,1
32821,1
17144,1
43175,1
63484,1
80547,1
1735,1
39001,1
93720,1
97450,1
83897,1
58396,1
84966,1
95989,1
11578,1
75746,1
82855,1
103561,1
111333,1
6643,1
85010,1
107008,1
114433,1
112815,1
95033,1
27161,1
44931,1
98705,1
3890,1
57841,1
25217,1
34772,1
117447,1
92671,1
27547,1
39529,1
61092,1
53321,1
2901,1
22229,1
12316,1
76244,1
52322,1
1125,1
106342,1
62612,1
101521,1
115459,1
52036,1
32031,1
110689,1
102457,1
60233,1
65340,1
14079,1
113655,1
76497,1
15973,1
95393,1
3751,1
60933,1
94865,1
29322,1
101614,1
18460,1
50032,1
115604,1
7000,1
44581,1
58160,1
67659,1
11502,1
80640,1
26523,1
38935,1
74065,1
12642,1
77440,1
33497,1
58988,1
30364,1
114640,1
81714,1
69021,1
69105,1
20428,1
53555,1
85752,1
37159,1
34569,1
19648,1
115619,1
52544,1
119777,1
24484,1
90152,1
96490,1
53599,1
17115,1
1367,1
76044,1
14039,1
80059,1
53081,1
74260,1
42604,1
55720,1
38724,1
96173,1
56942,1
78087,1
108345,1
29840,1
67629,1
32843,1
63313,1
2751,1
29271,1
111016,1
27813,1
96328,1
3268,1
62646,1
45777,1
80764,1
31666,1
65627,1
28270,1
46327,1
39376,1
50790,1
33149,1
67730,1
62465,1
10715,1
116454,1
113250,1
112005,1
70259,1
85588,1
58679,1
11835,1
64550,1
67600,1
86932,1
24600,1
5004,1
44016,1
100203,1
82818,1
84244,1
117093,1
114686,1
34481,1
33035,1
92301,1
6217,1
30402,1
50522,1
111221,1
88360,1
38353,1
48711,1
11151,1
114525,1
105850,1
28856,1
70046,1
14512,1
29209,1
32453,1
55716,1
72067,1
21999,1
104594,1
20389,1
33822,1
2860,1
18942,1
32161,1
115287,1
60290,1
106622,1
81211,1
79561,1
35373,1
75952,1
91979,1
36681,1
38566,1
16768,1
96060,1
111942,1
34533,1
38463,1
1491,1
101814,1
91429,1
71873,1
41198,1
117020,1
51649,1
48256,1
16991,1
67226,1
79924,1
117364,1
107546,1
10787,1
30710,1
22663,1
98361,1
46735,1
63955,1
74151,1
62758,1
11558,1
101404,1
24681,1
60440,1
2875,1
23782,1
109108,1
17862,1
75499,1
32230,1
75048,1
113245,1
18356,1
95203,1
92466,1
94885,1
2052,1
7715,1
11879,1
73477,1
101797,1
20193,1
60228,1
102207,1
74568,1
25550,1
33912,1
40352,1
38674,1
32749,1
75021,1
16434,1
66568,1
32707,1
10172,1
20807,1
77782,1
107510,1
67177,1
21334,1
66462,1
790,1
26903,1
91925,1
42158,1
107242,1
75878,1
9539,1
81343,1
119685,1
114092,1
114726,1
118572,1
12601,1
81575,1
66300,1
77410,1
69427,1
110570,1
7235,1
355,1
30052,1
40786,1
44635,1
41534,1
3355,1
100323,1
3914,1
99012,1
5494,1
9657,1
54504,1
71098,1
16866,1
50668,1
2763,1
67559,1
107391,1
13655,1
66501,1
40775,1
118161,1
105990,1
99959,1
93304,1
36329,1
45812,1
72406,1
99038,1
67157,1
34634,1
47163,1
21785,1
97627,1
113099,1
114942,1
14962,1
78997,1
7725,1
115439,1
95978,1
118447,1
105068,1
47952,1
52179,1
81978,1
97506,1
72668,1
30456,1
70803,1
41627,1
29687,1
111586,1
53752,1
30780,1
22199,1
46834,1
36508,1
103010,1
75738,1
13417,1
89581,1
104826,1
103756,1
97734,1
39099,1
58290,1
3682,1
76358,1
100638,1
15369,1
69433,1
22633,1
105808,1
21076,1
47705,1
31350,1
82262,1
4854,1
117245,1
41332,1
109399,1
77918,1
3309,1
87334,1
65700,1
111553,1
8183,1
31045,1
80585,1
1948,1
13074,1
87398,1
53417,1
87327,1
105006,1
33126,1
82163,1
109710,1
98598,1
95588,1
112386,1
27928,1
17155,1
34836,1
45122,1
30646,1
38950,1
58981,1
18375,1
10697,1
82843,1
2692,1
116369,1
38858,1
32678,1
40205,1
58742,1
80361,1
103921,1
113098,1
105287,1
105268,1
87506,1
74936,1
97843,1
57214,1
34172,1
119731,1
109771,1
910,1
109875,1
113212,1
66962,1
91563,1
114438,1
116398,1
48173,1
73002,1
20688,1
78211,1
61415,1
60924,1
116628,1
77810,1
14782,1
95325,1
19884,1
58566,1
57260,1
20602,1
15108,1
30719,1
48387,1
105438,1
59687,1
104619,1
35685,1
112140,1
18423,1
65377,1
25657,1
116037,1
62241,1
44862,1
50613,1
27286,1
119099,1
13777,1
41652,1
68756,1
22176,1
2420,1
22657,1
16062,1
50621,1
44406,1
103341,1
110332,1
46658,1
68093,1
109827,1
40121,1
28758,1
62339,1
73382,1
106934,1
91726,1
104335,1
96345,1
117317,1
60015,1
33473,1
7582,1
10402,1
46125,1
71904,1
19146,1
91982,1
67100,1
14886,1
1931,1
30317,1
26202,1
23654,1
109472,1
64083,1
56158,1
33576,1
110135,1
27836,1
13996,1
89325,1
112148,1
42606,1
93721,1
99250,1
41469,1
73870,1
19486,1
26089,1
21109,1
83397,1
19574,1
59983,1
55000,1
33323,1
81210,1
23784,1
91232,1
46270,1
80763,1
45110,1
70074,1
71531,1
35933,1
97514,1
1335,1
59244,1
53530,1
21338,1
78140,1
41606,1
94407,1
94117,1
60765,1
19,1
106694,1
48214,1
103963,1
112763,1
34375,1
88635,1
23705,1
97022,1
41601,1
111732,1
37092,1
74872,1
48034,1
92824,1
44943,1
105162,1
6917,1
107351,1
85202,1
89609,1
51645,1
24656,1
91307,1
16224,1
14628,1
50300,1
34567,1
27753,1
106316,1
49656,1
18542,1
7674,1
82367,1
7113,1
116373,1
62170,1
24362,1
64915,1
14455,1
45410,1
35924,1
24622,1
71375,1
79078,1
68018,1
12180,1
80202,1
81380,1
8578,1
93521,1
7808,1
105437,1
107835,1
19703,1
46751,1
87145,1
49914,1
31310,1
119487,1
92397,1
94347,1
108511,1
47750,1
74739,1
64238,1
4239,1
89737,1
64339,1
64364,1
85228,1
41945,1
17478,1
66883,1
39478,1
72553,1
76792,1
108005,1
112253,1
20002,1
36424,1
42506,1
28777,1
21563,1
51508,1
96020,1
33698,1
103035,1
90316,1
68252,1
6895,1
106698,1
94834,1
19313,1
51593,1
23755,1
75464,1
20841,1
75254,1
8249,1
80952,1
1061,1
5528,1
41291,1
110003,1
106950,1
15024,1
41491,1
32274,1
25315,1
31622,1
25249,1
4365,1
65209,1
106392,1
17544,1
53804,1
38118,1
44548,1
70423,1
102735,1
64025,1
64513,1
85338,1
44464,1
94887,1
3896,1
12817,1
23948,1
9347,1
90534,1
76707,1
35648,1
46085,1
109764,1
89462,1
6715,1
7481,1
99905,1
69395,1
2758,1
62494,1
84992,1
75192,1
21399,1
19766,1
35606,1
89650,1
86789,1
86123,1
10277,1
2228,1
58036,1
14568,1
56669,1
38037,1
105064,1
72225,1
32320,1
61597,1
52924,1
98865,1
108621,1
103214,1
33596,1
89740,1
118184,1
23539,1
27404,1
32407,1
108566,1
30573,1
100437,1
5038,1
106692,1
107381,1
15328,1
81016,1
63412,1
80850,1
2402,1
87196,1
81345,1
752,1
52401,1
116026,1
118608,1
88085,1
119261,1
62062,1
86775,1
14109,1
13820,1
89008,1
73019,1
96503,1
31720,1
102277,1
80351,1
13348,1
102028,1
52093,1
34562,1
33842,1
38860,1
73495,1
95026,1
3374,1
21321,1
50738,1
51971,1
75716,1
106111,1
31810,1
20546,1
58446,1
52795,1
50608,1
61217,1
34080,1
34528,1
25347,1
13360,1
106074,1
109995,1
119246,1
62913,1
27804,1
98206,1
61648,1
112707,1
71399,1
83234,1
101077,1
92302,1
28308,1
89031,1
17741,1
33508,1
102950,1
27370,1
119774,1
8782,1
19053,1
88882,1
66018,1
109219,1
17065,1
94776,1
9584,1
106696,1
90060,1
32574,1
101578,1
46323,1
119564,1
20420,1
82604,1
43404,1
99231,1
103355,1
64572,1
107906,1
26740,1
110511,1
115985,1
328,1
17369,1
84511,1
104849,1
53698,1
31397,1
110728,1
119224,1
99920,1
111817,1
97465,1
17675,1
119635,1
3045,1
109324,1
117102,1
109405,1
71734,1
65017,1
28386,1
105280,1
42114,1
20522,1
70392,1
97271,1
50586,1
13085,1
47985,1
83361,1
78102,1
81832,1
49875,1
42358,1
12115,1
7969,1
60889,1
81151,1
115842,1
17013,1
48821,1
33049,1
54042,1
93902,1
83823,1
22518,1
98614,1
99017,1
116034,1
826,1
94906,1
16860,1
94076,1
28447,1
26331,1
96800,1
115710,1
85743,1
84791,1
82809,1
21831,1
97084,1
106459,1
24822,1
27472,1
69490,1
65265,1
31027,1
112994,1
82960,1
77717,1
49275,1
34135,1
43328,1
105489,1
63493,1
101311,1
70370,1
76503,1
58711,1
54734,1
84630,1
52954,1
15132,1
14945,1
24897,1
18869,1
56793,1
61569,1
57295,1
102856,1
5147,1
33017,1
23677,1
90030,1
95842,1
41847,1
18260,1
67992,1
104226,1
64229,1
57952,1
8801,1
45021,1
24856,1
83233,1
80225,1
107028,1
11847,1
1138,1
81896,1
64099,1
119200,1
51360,1
119197,1
68644,1
100951,1
49557,1
90512,1
38951,1
98988,1
88363,1
61563,1
49256,1
22647,1
67783,1
38635,1
52430,1
108316,1
113201,1
108639,1
39435,1
80402,1
119694,1
26548,1
19984,1
72360,1
116271,1
54768,1
84408,1
70534,1
22138,1
93450,1
111897,1
62819,1
50456,1
3288,1
106395,1
51831,1
66532,1
107673,1
66932,1
112570,1
119882,1
35325,1
9684,1
18696,1
94261,1
15816,1
75286,1
38806,1
101434,1
90681,1
37852,1
77868,1
41723,1
31457,1
7991,1
17203,1
29912,1
11664,1
58597,1
116007,1
35427,1
63908,1
118889,1
43013,1
25507,1
86681,1
3229,1
100247,1
30080,1
110986,1
27351,1
87779,1
32987,1
23853,1
94519,1
107155,1
42780,1
110183,1
80559,1
46300,1
111412,1
150,1
76350,1
99359,1
79373,1
22997,1
100281,1
75011,1
93063,1
26724,1
11204,1
76684,1
84130,1
29833,1
84998,1
17963,1
102535,1
31095,1
25696,1
83948,1
86316,1
98852,1
107923,1
107646,1
35729,1
27895,1
100700,1
59736,1
100233,1
115106,1
42361,1
109156,1
39481,1
15152,1
9601,1
102643,1
68253,1
82858,1
55172,1
35470,1
33410,1
119056,1
86961,1
21395,1
47845,1
113833,1
37624,1
83647,1
54202,1
57996,1
35129,1
65849,1
44628,1
115049,1
61147,1
107241,1
81828,1
110310,1
92252,1
107973,1
15814,1
77370,1
12019,1
24920,1
27434,1
42160,1
110682,1
103483,1
17715,1
37136,1
32589,1
7722,1
97792,1
47068,1
4144,1
75259,1
105904,1
109456,1
72355,1
115194,1
59172,1
1481,1
92117,1
48438,1
94593,1
16360,1
71350,1
64284,1
24814,1
63618,1
56716,1
28482,1
15017,1
61627,1
44095,1
36440,1
1627,1
1090,1
77171,1
9243,1
46517,1
38567,1
67970,1
113173,1
13119,1
47979,1
92855,1
32067,1
50867,1
71137,1
14834,1
76026,1
30357,1
15541,1
118645,1
76211,1
59156,1
75851,1
49348,1
41926,1
30109,1
36770,1
118548,1
67759,1
28854,1
22299,1
91614,1
21398,1
74187,1
51331,1
109214,1
10920,1
108754,1
9381,1
101455,1
101321,1
91413,1
106797,1
82156,1
85021,1
103293,1
103772,1
25668,1
14659,1
3499,1
43702,1
53140,1
95449,1
112869,1
4039,1
113528,1
74571,1
27965,1
20431,1
112845,1
52004,1
6373,1
2347,1
21127,1
25600,1
107460,1
117229,1
14646,1
6406,1
5727,1
90944,1
108019,1
118149,1
108226,1
33791,1
97594,1
103280,1
118059,1
3976,1
12761,1
80806,1
14292,1
104302,1
83861,1
30204,1
45163,1
94275,1
12121,1
70040,1
71112,1
65403,1
112056,1
76338,1
31873,1
116582,1
107334,1
29233,1
93006,1
54936,1
104428,1
8645,1
83608,1
53673,1
16807,1
7127,1
34742,1
1895,1
11080,1
108389,1
68987,1
49837,1
15705,1
1372,1
33547,1
12129,1
104346,1
81976,1
101593,1
20065,1
112057,1
72628,1
59508,1
88841,1
55520,1
62416,1
49382,1
82723,1
64709,1
12885,1
96199,1
104085,1
60030,1
16581,1
19124,1
48584,1
80463,1
75160,1
13832,1
39005,1
70080,1
8080,1
75711,1
38967,1
116420,1
85352,1
40616,1
48499,1
48147,1
1688,1
22570,1
47334,1
19657,1
86888,1
53582,1
32430,1
29327,1
28237,1
55121,1
58521,1
112642,1
72332,1
20048,1
12184,1
82529,1
51979,1
113156,1
110829,1
104746,1
70472,1
63764,1
76956,1
39370,1
5860,1
52649,1
20641,1
49415,1
75051,1
117713,1
37130,1
73937,1
91777,1
61716,1
13300,1
61965,1
60103,1
102873,1
100512,1
13117,1
67231,1
28430,1
4546,1
18192,1
70636,1
68727,1
102152,1
64617,1
90826,1
115102,1
79471,1
91586,1
72622,1
110187,1
60099,1
61752,1
22889,1
21733,1
23573,1
35413,1
104852,1
88717,1
38317,1
55938,1
119838,1
84812,1
1605,1
86477,1
97475,1
70667,1
98208,1
99513,1
19694,1
35913,1
51187,1
9579,1
81225,1
53911,1
51895,1
71015,1
23046,1
15319,1
5875,1
827,1
12389,1
33026,1
115539,1
89838,1
98592,1
31467,1
61011,1
115389,1
556,1
97365,1
47190,1
17996,1
15563,1
68254,1
111214,1
17775,1
82433,1
4906,1
2733,1
104626,1
118756,1
16023,1
52518,1
87655,1
47456,1
18600,1
50667,1
84427,1
78511,1
27250,1
106487,1
94587,1
103736,1
7570,1
110963,1
87648,1
20463,1
95350,1
93243,1
17094,1
67696,1
1754,1
62185,1
23495,1
7320,1
16506,1
112587,1
45502,1
20706,1
7346,1
71131,1
59362,1
112752,1
36054,1
2521,1
24133,1
79824,1
21693,1
118789,1
87351,1
71910,1
74162,1
75762,1
47513,1
94664,1
23276,1
86417,1
2049,1
99066,1
110133,1
15091,1
47437,1
5240,1
23693,1
15167,1
12427,1
40103,1
32759,1
24338,1
27950,1
65396,1
14398,1
29770,1
34696,1
52753,1
109136,1
119024,1
8628,1
87156,1
109121,1
115787,1
98841,1
27962,1
32714,1
9938,1
115491,1
12131,1
105129,1
517,1
15362,1
114075,1
47915,1
26534,1
60161,1
72914,1
65300,1
119800,1
3378,1
1229,1
59017,1
47727,1
29097,1
71508,1
117773,1
63399,1
72811,1
28605,1
59069,1
11018,1
43605,1
43034,1
74528,1
65709,1
69085,1
38404,1
95839,1
87950,1
47722,1
57764,1
42612,1
111394,1
70418,1
97530,1
14219,1
76175,1
74870,1
10180,1
39639,1
6055,1
99040,1
63482,1
64505,1
15214,1
64408,1
17645,1
1261,1
82225,1
83527,1
32405,1
32900,1
73690,1
89889,1
48573,1
100222,1
88555,1
32077,1
102653,1
17174,1
16221,1
11093,1
114602,1
118781,1
106848,1
38296,1
61230,1
113817,1
8866,1
12677,1
70393,1
30558,1
54013,1
43645,1
21237,1
56523,1
37045,1
56626,1
66710,1
67653,1
51778,1
116823,1
41137,1
17546,1
11293,1
54809,1
11385,1
111448,1
84386,1
3381,1
26384,1
81439,1
85693,1
46034,1
113623,1
40428,1
79431,1
50894,1
67363,1
28941,1
94373,1
105420,1
118211,1
18327,1
98919,1
101379,1
84042,1
63978,1
111850,1
7171,1
108113,1
47157,1
38107,1
68850,1
19388,1
60926,1
25936,1
49384,1
32131,1
109874,1
100589,1
20039,1
67819,1
104789,1
32747,1
62669,1
79900,1
19967,1
26094,1
107091,1
110621,1
13291,1
39933,1
11506,1
27640,1
71018,1
89033,1
87286,1
80452,1
5920,1
103391,1
45579,1
37138,1
115526,1
84059,1
2048,1
92062,1
80187,1
100405,1
113354,1
14752,1
3366,1
43517,1
53561,1
23367,1
8275,1
14771,1
112122,1
7629,1
29542,1
7132,1
71002,1
47017,1
35210,1
84070,1
44475,1
38174,1
105090,1
23912,1
73693,1
58832,1
9010,1
109151,1
1638,1
13506,1
60214,1
46377,1
48721,1
22181,1
63423,1
11762,1
72906,1
41799,1
103134,1
36052,1
39544,1
107245,1
28812,1
13584,1
68493,1
116103,1
27985,1
52576,1
88413,1
6541,1
27576,1
62514,1
63609,1
16314,1
56563,1
36542,1
119188,1
49409,1
14638,1
71786,1
49854,1
77451,1
75949,1
51878,1
92203,1
75418,1
85107,1
100303,1
33307,1
77464,1
72266,1
29158,1
7110,1
44392,1
56598,1
112781,1
30517,1
108121,1
107481,1
101132,1
99444,1
18087,1
28579,1
35700,1
204,1
66175,1
107024,1
4036,1
48625,1
52343,1
59981,1
58318,1
83545,1
112390,1
38189,1
33324,1
33335,1
63187,1
78437,1
98524,1
99411,1
95465,1
18528,1
91056,1
109163,1
32344,1
8915,1
119356,1
106289,1
101630,1
80629,1
6980,1
32231,1
45172,1
32512,1
46914,1
48996,1
17617,1
109544,1
64959,1
4941,1
49016,1
9447,1
51050,1
106804,1
49996,1
27959,1
89824,1
52302,1
69260,1
36651,1
111777,1
20808,1
71408,1
76326,1
47781,1
60887,1
109439,1
23715,1
90634,1
55894,1
99789,1
30800,1
1336,1
51336,1
94392,1
74881,1
10411,1
66310,1
52584,1
101048,1
34923,1
84026,1
43256,1
69926,1
40327,1
38932,1
16194,1
31700,1
33463,1
16427,1
90294,1
58273,1
11559,1
15799,1
117800,1
104119,1
47228,1
89915,1
113533,1
63548,1
40341,1
87880,1
21631,1
58372,1
31898,1
107212,1
62217,1
44033,1
62998,1
110711,1
47703,1
85685,1
34947,1
63181,1
93309,1
82447,1
108765,1
63835,1
42859,1
10968,1
22874,1
62923,1
54182,1
57471,1
94858,1
95365,1
80707,1
104755,1
96154,1
36297,1
60706,1
8585,1
65852,1
47162,1
62012,1
14612,1
22449,1
14976,1
100627,1
47349,1
31665,1
109146,1
40820,1
10701,1
102168,1
108560,1
88430,1
98857,1
108412,1
22232,1
1068,1
73882,1
64052,1
52868,1
38719,1
37876,1
116102,1
18129,1
75673,1
3188,1
56290,1
116663,1
19903,1
107669,1
62054,1
38434,1
17748,1
73123,1
60120,1
119615,1
55213,1
969,1
66424,1
15777,1
90981,1
88468,1
41210,1
116417,1
100270,1
117109,1
84043,1
64807,1
30504,1
67358,1
6954,1
29038,1
56193,1
14005,1
94761,1
80512,1
24430,1
56421,1
81174,1
62475,1
62843,1
3428,1
16660,1
41714,1
53191,1
19490,1
17361,1
93994,1
63864,1
9151,1
47552,1
17364,1
3000,1
113685,1
113031,1
14404,1
30889,1
3073,1
82879,1
96023,1
36212,1
3766,1
52495,1
109294,1
54612,1
101659,1
41479,1
60150,1
17046,1
113912,1
106963,1
52949,1
48758,1
118562,1
72243,1
18846,1
12016,1
31256,1
108526,1
39925,1
99317,1
60072,1
42098,1
98910,1
93670,1
22068,1
102763,1
59739,1
95448,1
6314,1
59329,1
29629,1
52905,1
112716,1
98335,1
61704,1
8561,1
60764,1
89494,1
26679,1
114019,1
111597,1
114084,1
33489,1
36314,1
78718,1
80349,1
53933,1
70888,1
13174,1
30331,1
2092,1
56870,1
58539,1
80376,1
57530,1
7688,1
823,1
107108,1
73836,1
36403,1
62730,1
91972,1
26731,1
32277,1
51438,1
98767,1
82516,1
105981,1
68788,1
15098,1
97430,1
104482,1
39891,1
112040,1
19759,1
4930,1
21873,1
95916,1
94009,1
61425,1
48299,1
95605,1
35607,1
37990,1
15234,1
103985,1
1731,1
26437,1
57857,1
115213,1
241,1
96990,1
44750,1
76197,1
48637,1
44183,1
40519,1
1737,1
72712,1
109288,1
69068,1
75927,1
57589,1
93176,1
112738,1
94911,1
88088,1
23725,1
86447,1
76119,1
116839,1
7881,1
64933,1
47289,1
64013,1
25331,1
35546,1
68948,1
86650,1
98106,1
27963,1
15570,1
31930,1
112603,1
82579,1
9911,1
33987,1
108901,1
106604,1
59370,1
105085,1
34048,1
62573,1
109987,1
41912,1
53369,1
67350,1
39682,1
67381,1
70116,1
5666,1
35030,1
98422,1
81144,1
111406,1
33900,1
48467,1
12199,1
8514,1
107540,1
25986,1
17841,1
99131,1
65972,1
112230,1
40413,1
30584,1
73680,1
104297,1
59868,1
117995,1
2099,1
51543,1
30755,1
41776,1
43715,1
98250,1
51201,1
46192,1
6855,1
89962,1
90783,1
35946,1
82157,1
105945,1
84677,1
60817,1
35995,1
60897,1
93398,1
88165,1
40839,1
59484,1
60065,1
75512,1
45322,1
43411,1
47688,1
52291,1
97648,1
19095,1
64348,1
78352,1
82623,1
5335,1
99050,1
77595,1
90527,1
45038,1
99269,1
108874,1
118266,1
109367,1
17847,1
96554,1
73263,1
51733,1
98273,1
114579,1
52863,1
71607,1
24435,1
46158,1
1707,1
8493,1
75441,1
84953,1
82111,1
24098,1
90987,1
15095,1
16407,1
2565,1
111789,1
1994,1
62013,1
80462,1
83803,1
54816,1
88190,1
103108,1
82622,1
79052,1
1312,1
45840,1
49142,1
13013,1
26016,1
69204,1
3755,1
50598,1
17587,1
35177,1
63810,1
40117,1
1960,1
65118,1
4795,1
71427,1
55011,1
20792,1
89247,1
7423,1
65001,1
53447,1
2742,1
58794,1
22358,1
7973,1
1624,1
73970,1
21217,1
12880,1
49505,1
86366,1
22556,1
91326,1
41895,1
106120,1
44050,1
7548,1
90960,1
35766,1
14392,1
21650,1
54836,1
27808,1
109777,1
65628,1
64531,1
47843,1
53255,1
104765,1
115328,1
112355,1
94515,1
26774,1
85237,1
14693,1
1955,1
41106,1
95658,1
3569,1
63330,1
94753,1
37336,1
35870,1
77319,1
119616,1
27035,1
46241,1
70204,1
7494,1
85801,1
43137,1
105157,1
34129,1
13143,1
7246,1
96745,1
5490,1
37365,1
26921,1
74118,1
31639,1
22521,1
60804,1
81894,1
19037,1
32066,1
64567,1
32245,1
40178,1
103340,1
90001,1
44845,1
11822,1
67217,1
105322,1
51284,1
113979,1
113498,1
63744,1
114993,1
9709,1
27852,1
80649,1
81053,1
83400,1
84047,1
115717,1
44336,1
104963,1
17327,1
112370,1
69742,1
11421,1
73717,1
23938,1
12148,1
4974,1
41678,1
35405,1
76145,1
105574,1
1348,1
47201,1
63762,1
64646,1
23157,1
117655,1
7792,1
67501,1
48170,1
77696,1
85857,1
116702,1
111370,1
100676,1
61533,1
14460,1
23758,1
53979,1
26512,1
37339,1
4904,1
21822,1
84824,1
35545,1
98583,1
76566,1
30725,1
36135,1
3425,1
64662,1
118371,1
39374,1
115904,1
10958,1
24446,1
44978,1
66004,1
14506,1
72953,1
33264,1
49119,1
83382,1
5929,1
96590,1
87385,1
118219,1
101962,1
54813,1
32183,1
3828,1
75805,1
92866,1
97021,1
106911,1
108143,1
60843,1
94290,1
35538,1
16876,1
40157,1
110946,1
117475,1
18653,1
86145,1
84508,1
19763,1
66554,1
36280,1
46062,1
23508,1
107268,1
76831,1
101833,1
8505,1
5455,1
53350,1
89255,1
109062,1
46284,1
783,1
85438,1
67101,1
338,1
63230,1
19114,1
77995,1
55201,1
59485,1
47697,1
15596,1
87671,1
72499,1
61326,1
12755,1
38667,1
11084,1
63394,1
105517,1
85356,1
69095,1
113814,1
104528,1
80331,1
42663,1
12446,1
63141,1
72039,1
75623,1
62040,1
117748,1
22751,1
117368,1
14401,1
18160,1
26059,1
101809,1
105836,1
49098,1
111602,1
20289,1
30141,1
102206,1
108520,1
34297,1
10866,1
34614,1
117255,1
17382,1
74445,1
20698,1
33789,1
100024,1
28501,1
48571,1
1849,1
45848,1
64864,1
14522,1
114903,1
34194,1
113278,1
103232,1
117488,1
75075,1
9103,1
74159,1
54546,1
71165,1
51705,1
76109,1
67446,1
24169,1
35759,1
12230,1
58011,1
55077,1
10576,1
65861,1
49315,1
42698,1
104996,1
26215,1
109165,1
31672,1
25527,1
92419,1
68468,1
92996,1
31411,1
25539,1
38471,1
70861,1
45613,1
105606,1
14556,1
89395,1
84332,1
46532,1
116885,1
52588,1
105633,1
64974,1
42601,1
7427,1
88813,1
32166,1
78551,1
107666,1
111702,1
106557,1
58395,1
46118,1
31240,1
16716,1
58802,1
11210,1
36453,1
80340,1
84281,1
55793,1
86292,1
6192,1
43501,1
96284,1
17254,1
103404,1
77275,1
95555,1
59186,1
25650,1
32950,1
50474,1
71529,1
79812,1
48946,1
30076,1
24416,1
32565,1
40560,1
100044,1
104739,1
111349,1
85388,1
96051,1
103930,1
12009,1
81908,1
103032,1
32358,1
107744,1
27786,1
108490,1
36927,1
37082,1
12741,1
53845,1
7306,1
14665,1
16846,1
115957,1
69759,1
107612,1
114530,1
108997,1
99778,1
101483,1
92831,1
42671,1
84205,1
30479,1
76874,1
13700,1
83315,1
54629,1
107754,1
101371,1
103558,1
47572,1
465,1
61590,1
72990,1
2452,1
3946,1
22235,1
35925,1
14076,1
21333,1
3824,1
43049,1
100571,1
44552,1
119209,1
23201,1
86370,1
99606,1
68645,1
11838,1
50058,1
47275,1
896,1
25565,1
72779,1
110664,1
115587,1
20922,1
761,1
66772,1
5636,1
49255,1
69628,1
68941,1
74451,1
17131,1
27339,1
69428,1
105612,1
118802,1
5388,1
47891,1
71425,1
94255,1
31441,1
44146,1
9501,1
99474,1
63378,1
75475,1
104806,1
117530,1
83698,1
41259,1
96214,1
58848,1
90452,1
14394,1
13826,1
19417,1
16302,1
27507,1
33220,1
68450,1
106699,1
34760,1
103047,1
74699,1
41172,1
5078,1
107100,1
48437,1
43979,1
104760,1
5939,1
45336,1
21322,1
21371,1
15627,1
64665,1
100750,1
100617,1
26736,1
68819,1
872,1
32339,1
111497,1
47856,1
45511,1
